companyCode,companyName,sapDocNo,reference,sapDocType,businessArea,fiscalYear,postingPeriod,docChqDate,postingDate,amountInLocalCurrency,SOA,localCurrency,amountInDocumentCurrency,documentCurrency,discountBaseAmount,gstAmount,netAmount,withHoldingTaxBaseAmount,withHoldingTaxAmount,vendorCustomer,vendorCustomerName,tradingPartner,text,hdrText,invSOReference,plant,purchasingDocument,deliveryNote,account,accountDescription,offsettingAccount,offsettingAccountName,grirOffsettingAccount,finalOffsettingAccount,finalOffsettingAccountName,wbsElement,postingKey,debitCredit,specialGLInd,reversalIndicator,clearingDocNo,clearingDate,entryDate,entryTime,nationalGST,grossAmountInLocalCurrency,deIndicator,poLine,entryLine
1000,Tata Steel Limited,51322696,C119011761,RE,7000,2020,5,6/8/2019,8/26/2019,"-79,964.64","-67,766.64",INR,"-79,964.64",INR,"-79,964.64","-12,198.00","-67,766.64",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322696,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,1:58:37 PM,0.00,"-79,964.64",,,11
1000,Tata Steel Limited,51322687,C11901100744,RE,7000,2020,5,6/7/2019,8/26/2019,"-73,864.25","-62,596.82",INR,"-73,864.25",INR,"-73,864.25","-11,267.43","-62,596.82",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322687,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,1:50:23 PM,0.00,"-73,864.25",,,9
1000,Tata Steel Limited,51322687,C11901100744,RE,7000,2020,5,6/7/2019,8/26/2019,"-1,255,692.22","-1,064,145.94",INR,"-1,255,692.22",INR,"-1,255,692.22","-191,546.28","-1,064,145.94",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322687,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45122600,27-08-2019,26-08-2019,1:50:23 PM,0.00,"-1,255,692.22",,,8
1000,Tata Steel Limited,51322687,C11901100744,RE,7000,2020,5,6/7/2019,8/26/2019,"-73,864.24","-62,596.81",INR,"-73,864.24",INR,"-73,864.24","-11,267.43","-62,596.81",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322687,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,1:50:23 PM,0.00,"-73,864.24",,,11
1000,Tata Steel Limited,51322687,C11901100744,RE,7000,2020,5,6/7/2019,8/26/2019,"-73,864.25","-62,596.82",INR,"-73,864.25",INR,"-73,864.25","-11,267.43","-62,596.82",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322687,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,1:50:23 PM,0.00,"-73,864.25",,,10
1000,Tata Steel Limited,51322690,C11901100750,RE,7000,2020,5,6/7/2019,8/26/2019,"-948,309.22","-803,651.89",INR,"-948,309.22",INR,"-948,309.22","-144,657.33","-803,651.89",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322690,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45122600,27-08-2019,26-08-2019,1:54:09 PM,0.00,"-948,309.22",,,9
1000,Tata Steel Limited,51322690,C11901100750,RE,7000,2020,5,6/7/2019,8/26/2019,"-55,782.89","-47,273.64",INR,"-55,782.89",INR,"-55,782.89","-8,509.25","-47,273.64",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322690,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,1:54:09 PM,0.00,"-55,782.89",,,12
1000,Tata Steel Limited,51602890,CI1904104244,RE,5010,2020,10,10/24/2019,1/14/2020,"-2,471,455.09","-2,094,453.45",INR,"-2,471,455.09",INR,"-2,471,455.09","-377,001.64","-2,094,453.45",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Bill Receipt Date  :09.01.2020,2100560076,51602890,,2100560076,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,6005101,6005101,Purchase of Stores,0,31,H,,,45223719,21-01-2020,14-01-2020,5:43:39 PM,0.00,"-2,471,455.09",,,1
1000,Tata Steel Limited,51322690,C11901100750,RE,7000,2020,5,6/7/2019,8/26/2019,"-55,782.90","-47,273.64",INR,"-55,782.90",INR,"-55,782.90","-8,509.26","-47,273.64",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322690,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,1:54:09 PM,0.00,"-55,782.90",,,11
1000,Tata Steel Limited,51322690,C11901100750,RE,7000,2020,5,6/7/2019,8/26/2019,"-55,782.90","-47,273.64",INR,"-55,782.90",INR,"-55,782.90","-8,509.26","-47,273.64",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322690,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,1:54:09 PM,0.00,"-55,782.90",,,10
1000,Tata Steel Limited,51676121,CI1901101947,RE,9600,2020,11,11/30/2019,2/18/2020,-383.50,-325.00,INR,-383.50,INR,-383.50,-58.50,-383.50,0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300051923,51676121,,2300051923,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45259059,9/3/2020,18-02-2020,12:13:28 PM,0.00,-383.50,,,1
1000,Tata Steel Limited,51676123,CI1901101948,RE,9600,2020,11,11/30/2019,2/18/2020,"-59,059.00","-50,050.00",INR,"-59,059.00",INR,"-59,059.00","-9,009.00","-59,059.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300051923,51676123,,2300051923,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45259059,9/3/2020,18-02-2020,12:13:32 PM,0.00,"-59,059.00",,,1
1000,Tata Steel Limited,51676124,CI1901101949,RE,9600,2020,11,11/30/2019,2/18/2020,"-74,782.50","-63,375.00",INR,"-74,782.50",INR,"-74,782.50","-11,407.50","-74,782.50",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300051923,51676124,,2300051923,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45259059,9/3/2020,18-02-2020,12:13:36 PM,0.00,"-74,782.50",,,1
1000,Tata Steel Limited,51676125,CI1901101950,RE,9600,2020,11,11/30/2019,2/18/2020,"-78,427.52","-66,464.00",INR,"-78,427.52",INR,"-78,427.52","-11,963.52","-78,427.52",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300051923,51676125,,2300051923,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45259059,9/3/2020,18-02-2020,12:13:41 PM,0.00,"-78,427.52",,,1
1000,Tata Steel Limited,51676126,CI1901101951,RE,9600,2020,11,11/30/2019,2/18/2020,"-69,849.51","-59,194.50",INR,"-69,849.51",INR,"-69,849.51","-10,655.01","-69,849.51",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300051923,51676126,,2300051923,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45259059,9/3/2020,18-02-2020,12:13:45 PM,0.00,"-69,849.51",,,1
1000,Tata Steel Limited,51676127,CI1901101952,RE,9600,2020,11,11/30/2019,2/18/2020,"-100,485.26","-85,157.00",INR,"-100,485.26",INR,"-100,485.26","-15,328.26","-100,485.26",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300051923,51676127,,2300051923,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45259059,9/3/2020,18-02-2020,12:13:50 PM,0.00,"-100,485.26",,,1
1000,Tata Steel Limited,51676128,CI1901101953,RE,9600,2020,11,11/30/2019,2/18/2020,"-58,820.64","-49,848.00",INR,"-58,820.64",INR,"-58,820.64","-8,972.64","-58,820.64",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300051923,51676128,,2300051923,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45259059,9/3/2020,18-02-2020,12:13:55 PM,0.00,"-58,820.64",,,1
1000,Tata Steel Limited,51676129,CI1901101954,RE,9600,2020,11,11/30/2019,2/18/2020,"-15,340.00","-13,000.00",INR,"-15,340.00",INR,"-15,340.00","-2,340.00","-15,340.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300051923,51676129,,2300051923,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45259059,9/3/2020,18-02-2020,12:13:59 PM,0.00,"-15,340.00",,,1
1000,Tata Steel Limited,51676130,CI1901101955,RE,9600,2020,11,11/30/2019,2/18/2020,"-28,184.89","-23,885.50",INR,"-28,184.89",INR,"-28,184.89","-4,299.39","-28,184.89",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300051923,51676130,,2300051923,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45259059,9/3/2020,18-02-2020,12:14:03 PM,0.00,"-28,184.89",,,1
1000,Tata Steel Limited,51675936,CI1901101930,RE,9600,2020,11,11/29/2019,2/18/2020,"-240,686.25","-203,971.45",INR,"-240,686.25",INR,"-240,686.25","-36,714.80","-240,686.25",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300051923,51675936,,2300051923,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45259059,9/3/2020,18-02-2020,11:49:10 AM,0.00,"-240,686.25",,,1
1000,Tata Steel Limited,51675981,CI1901101931,RE,9600,2020,11,11/29/2019,2/18/2020,"-234,877.68","-199,048.88",INR,"-234,877.68",INR,"-234,877.68","-35,828.80","-234,877.68",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300051923,51675981,,2300051923,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45259059,9/3/2020,18-02-2020,11:56:28 AM,0.00,"-234,877.68",,,1
1000,Tata Steel Limited,51675990,CI1901101932,RE,9600,2020,11,11/29/2019,2/18/2020,"-114,495.44","-97,030.09",INR,"-114,495.44",INR,"-114,495.44","-17,465.35","-114,495.44",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300051923,51675990,,2300051923,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45259059,9/3/2020,18-02-2020,11:57:44 AM,0.00,"-114,495.44",,,1
1000,Tata Steel Limited,51675998,CI1901101933,RE,9600,2020,11,11/29/2019,2/18/2020,"-1,344,332.32","-1,139,264.69",INR,"-1,344,332.32",INR,"-1,344,332.32","-205,067.63","-1,344,332.32",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300051923,51675998,,2300051923,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45259059,9/3/2020,18-02-2020,11:59:00 AM,0.00,"-1,344,332.32",,,1
1000,Tata Steel Limited,51676073,CI1901101934,RE,9600,2020,11,11/29/2019,2/18/2020,"-215,143.50","-182,325.00",INR,"-215,143.50",INR,"-215,143.50","-32,818.50","-215,143.50",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300051923,51676073,,2300051923,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45259059,9/3/2020,18-02-2020,12:07:05 PM,0.00,"-215,143.50",,,1
1000,Tata Steel Limited,51676085,CI1901101935,RE,9600,2020,11,11/29/2019,2/18/2020,"-260,780.00","-221,000.00",INR,"-260,780.00",INR,"-260,780.00","-39,780.00","-260,780.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300051923,51676085,,2300051923,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45259059,9/3/2020,18-02-2020,12:08:40 PM,0.00,"-260,780.00",,,1
1000,Tata Steel Limited,51676111,CI1901101939,RE,9600,2020,11,11/29/2019,2/18/2020,"-1,121,875.64","-950,742.02",INR,"-1,121,875.64",INR,"-1,121,875.64","-171,133.62","-1,121,875.64",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300051923,51676111,,2300051923,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45259059,9/3/2020,18-02-2020,12:11:52 PM,0.00,"-1,121,875.64",,,1
1000,Tata Steel Limited,51676118,CI1901101940,RE,9600,2020,11,11/29/2019,2/18/2020,"-779,581.61","-660,662.28",INR,"-779,581.61",INR,"-779,581.61","-118,919.33","-779,581.61",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300051923,51676118,,2300051923,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45259059,9/3/2020,18-02-2020,12:13:19 PM,0.00,"-779,581.61",,,1
1000,Tata Steel Limited,51676119,CI1901101941,RE,9600,2020,11,11/29/2019,2/18/2020,"-182,162.50","-154,375.00",INR,"-182,162.50",INR,"-182,162.50","-27,787.50","-182,162.50",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300051923,51676119,,2300051923,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,45259059,9/3/2020,18-02-2020,12:13:23 PM,0.00,"-182,162.50",,,1
1000,Tata Steel Limited,51602788,CI1904104247,RE,5010,2020,10,10/24/2019,1/14/2020,"-3,064,202.49","-2,596,781.71",INR,"-3,064,202.49",INR,"-3,064,202.49","-467,420.78","-2,596,781.71",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Bill Receipt Date  :09.01.2020,2100560076,51602788,,2100560076,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,6005101,6005101,Purchase of Stores,0,31,H,,,45223719,21-01-2020,14-01-2020,5:22:51 PM,0.00,"-3,064,202.49",,,1
1000,Tata Steel Limited,51602878,CI1904104246,RE,5010,2020,10,10/24/2019,1/14/2020,"-2,932,389.25","-2,485,075.65",INR,"-2,932,389.25",INR,"-2,932,389.25","-447,313.60","-2,485,075.65",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Bill Receipt Date  :09.01.2020,2100560076,51602878,,2100560076,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,6005101,6005101,Purchase of Stores,0,31,H,,,45223719,21-01-2020,14-01-2020,5:40:23 PM,0.00,"-2,932,389.25",,,1
1000,Tata Steel Limited,51602902,CI1904104245,RE,5010,2020,10,10/24/2019,1/14/2020,"-437,548.72","-370,804.00",INR,"-437,548.72",INR,"-437,548.72","-66,744.72","-370,804.00",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,Bill Receipt Date  :09.01.2020,2100560076,51602902,,2100560076,,2408402,Vendor Reconciliation Account - Domestic,2408409,Gr/Ir For Stores And Spares,6005101,6005101,Purchase of Stores,0,31,H,,,45223719,21-01-2020,14-01-2020,5:47:14 PM,0.00,"-437,548.72",,,1
1000,Tata Steel Limited,51322577,C11901100711,RE,7000,2020,5,6/4/2019,8/26/2019,"-116,676.93","-98,878.75",INR,"-116,676.93",INR,"-116,676.93","-17,798.18","-98,878.75",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322577,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,1:01:11 PM,0.00,"-116,676.93",,,11
1000,Tata Steel Limited,51322577,C11901100711,RE,7000,2020,5,6/4/2019,8/26/2019,"-1,983,507.86","-1,680,938.87",INR,"-1,983,507.86",INR,"-1,983,507.86","-302,568.99","-1,680,938.87",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322577,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45122600,27-08-2019,26-08-2019,1:01:11 PM,0.00,"-1,983,507.86",,,9
1000,Tata Steel Limited,51322577,C11901100711,RE,7000,2020,5,6/4/2019,8/26/2019,"-116,676.94","-98,878.76",INR,"-116,676.94",INR,"-116,676.94","-17,798.18","-98,878.76",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322577,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,1:01:11 PM,0.00,"-116,676.94",,,12
1000,Tata Steel Limited,51322577,C11901100711,RE,7000,2020,5,6/4/2019,8/26/2019,"-116,676.93","-98,878.75",INR,"-116,676.93",INR,"-116,676.93","-17,798.18","-98,878.75",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322577,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,1:01:11 PM,0.00,"-116,676.93",,,10
1000,Tata Steel Limited,51322559,C11901100703,RE,7000,2020,5,6/3/2019,8/26/2019,"-155,422.68","-131,714.14",INR,"-155,422.68",INR,"-155,422.68","-23,708.54","-131,714.14",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322559,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,12:57:55 PM,0.00,"-155,422.68",,,12
1000,Tata Steel Limited,51322559,C11901100703,RE,7000,2020,5,6/3/2019,8/26/2019,"-155,422.69","-131,714.14",INR,"-155,422.69",INR,"-155,422.69","-23,708.55","-131,714.14",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322559,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,12:57:55 PM,0.00,"-155,422.69",,,10
1000,Tata Steel Limited,51322559,C11901100703,RE,7000,2020,5,6/3/2019,8/26/2019,"-155,422.69","-131,714.14",INR,"-155,422.69",INR,"-155,422.69","-23,708.55","-131,714.14",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322559,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,12:57:55 PM,0.00,"-155,422.69",,,11
1000,Tata Steel Limited,51322559,C11901100703,RE,7000,2020,5,6/3/2019,8/26/2019,"-2,642,185.70","-2,239,140.42",INR,"-2,642,185.70",INR,"-2,642,185.70","-403,045.28","-2,239,140.42",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322559,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45122600,27-08-2019,26-08-2019,12:57:55 PM,0.00,"-2,642,185.70",,,9
1000,Tata Steel Limited,51322525,C11901100543,RE,7000,2020,5,5/24/2019,8/26/2019,"-1,189,170.43","-1,007,771.56",INR,"-1,189,170.43",INR,"-1,189,170.43","-181,398.87","-1,007,771.56",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322525,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45122600,27-08-2019,26-08-2019,12:51:32 PM,0.00,"-1,189,170.43",,,9
1000,Tata Steel Limited,51322525,C11901100543,RE,7000,2020,5,5/24/2019,8/26/2019,"-69,951.20","-59,280.68",INR,"-69,951.20",INR,"-69,951.20","-10,670.52","-59,280.68",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322525,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,12:51:32 PM,0.00,"-69,951.20",,,12
1000,Tata Steel Limited,51322525,C11901100543,RE,7000,2020,5,5/24/2019,8/26/2019,"-69,951.20","-59,280.68",INR,"-69,951.20",INR,"-69,951.20","-10,670.52","-59,280.68",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322525,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,12:51:32 PM,0.00,"-69,951.20",,,11
1000,Tata Steel Limited,51322525,C11901100543,RE,7000,2020,5,5/24/2019,8/26/2019,"-69,951.20","-59,280.68",INR,"-69,951.20",INR,"-69,951.20","-10,670.52","-59,280.68",0.00,0.00,T018,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,"Design, Manufacture and  ,Supply of Part",2300050954,51322525,,2300050954,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149106,5149106,CAPITAL EXPENSES,0,31,H,,,45167654,30-10-2019,26-08-2019,12:51:32 PM,0.00,"-69,951.20",,,10
1000,Tata Steel Limited,51777427,CI1902102985,RE,9600,2020,12,12/21/2019,3/27/2020,"-153,594.09","-130,164.48",INR,"-153,594.09",INR,"-153,594.09","-23,429.61","-153,594.09",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300052816,51777427,,2300052816,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,,,27-03-2020,5:03:30 PM,0.00,"-153,594.09",,,1
1000,Tata Steel Limited,51777428,CI1902102988,RE,9600,2020,12,12/21/2019,3/27/2020,"-14,314.06","-12,130.56",INR,"-14,314.06",INR,"-14,314.06","-2,183.50","-14,314.06",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300052816,51777428,,2300052816,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,,,27-03-2020,5:03:35 PM,0.00,"-14,314.06",,,1
1000,Tata Steel Limited,51777429,CI1902102990,RE,9600,2020,12,12/21/2019,3/27/2020,"-135,167.96","-114,549.12",INR,"-135,167.96",INR,"-135,167.96","-20,618.84","-135,167.96",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300052816,51777429,,2300052816,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,,,27-03-2020,5:03:39 PM,0.00,"-135,167.96",,,1
1000,Tata Steel Limited,51777430,CI1902102991,RE,9600,2020,12,12/21/2019,3/27/2020,"-12,370.18","-10,483.20",INR,"-12,370.18",INR,"-12,370.18","-1,886.98","-12,370.18",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300052816,51777430,,2300052816,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,,,27-03-2020,5:03:44 PM,0.00,"-12,370.18",,,1
1000,Tata Steel Limited,51777431,CI1902102995,RE,9600,2020,12,12/21/2019,3/27/2020,"-46,388.16","-39,312.00",INR,"-46,388.16",INR,"-46,388.16","-7,076.16","-46,388.16",0.00,0.00,T040,TATA BLUESCOPE STEEL PRIVATE  LIMIT,,,2300052816,51777431,,2300052816,,2408402,Vendor Reconciliation Account - Domestic,2408424,GR/IR Account  -  Capital (Project System),5149121,5149121,Purchase of Capital goods-Project System,0,31,H,,,,,27-03-2020,5:03:48 PM,0.00,"-46,388.16",,,1
