Company_Code,Company_Name,SAP_Doc_Number,Reference,Document_Type,Business_Area,Branch/Alloc.,Fiscal_Year,Posting_Period,DocChq_Date,Posting_Date,Amount_in_Local_Currency ,Local_Currency,Amount_in_Document_Currency ,Document_Currency,Discount_Base_Amount,GST_Amount,Net_Amount ,Withholding_Tax_Base_Amount,Withholding_Tax_Amount,VendorCustomer,VendorCustomer_Name,Trading_Partner,Text_                                                                                                    ,HDR_Text                                                                                                    ,InvSO_Reference,Plant,Purchasing_Document,Delivery_Note,Account,Account_Description,Offsetting_Account,Offsetting_Acct_Name,GRIR_Offsetting_Account,Final_Offsetting_Account,Final_Offsetting_Acct_Name,WBS_Element,Posting_Key,DebitCredit,Special_GL_Ind,Reversal_Indicator,Clearing_Doc,Clearing_Date,Entry_date,Entry_Time,Notional_GST,Gross_Amount_In_Local_Currency,DE_Indicator,PO_Line,Entry_Line,
1000,Tata BlueScope Steel Ltd,102488,SI1901100011,RV,1108,212,2019,2,31/05/2019,31/05/2019,"29,03,205.61 ",INR,2903205.61,INR,0,"4,42,861.87 ",2460343.74,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,1808,,3800010617,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100022449,31/05/2019,31/05/2019,0.591921296296296,0,0,,,1,
1000,Tata BlueScope Steel Ltd,102489,SI1901100012,RV,1108,256,2019,2,31/05/2019,31/05/2019,"5,42,372.84 ",INR,542372.84,INR,0,82734.84,459638,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2346,,4700070596/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100022449,31/05/2019,31/05/2019,0.594965277777778,0,0,,,1,
1000,Tata BlueScope Steel Ltd,102642,CI1901100707,RV,1108,258,2019,3,03/06/2019,03/06/2019,"2,20,224.47 ",INR,220224.47,INR,0,33593.56,186630.91,0,0,312948,"Tata Steel Limited, �Wire Division",,,,58870,,2100563033/807,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100039106,28/06/2019,03/06/2019,0.833541666666667,0,0,,,1,
1000,Tata BlueScope Steel Ltd,102622,CI1901100701,RV,1101,259,2019,3,03/06/2019,03/06/2019,"15,46,756.87 ",INR,1546756.87,INR,0,"2,35,945.96 ",1310810.91,0,0,318999,Tata Steel Limited,,,,102622,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100039983,29/06/2019,03/06/2019,0.596481481481481,0,0,,,1,
1000,Tata BlueScope Steel Ltd,102643,CI1901100708,RV,1108,260,2019,3,03/06/2019,03/06/2019,"32,11,527.25 ",INR,3211527.25,INR,0,"4,89,893.98 ",2721633.27,0,0,312948,"Tata Steel Limited, �Wire Division",,,,58874,,2100559131/807,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100039106,28/06/2019,03/06/2019,0.83412037037037,0,0,,,1,
1000,Tata BlueScope Steel Ltd,102626,CI1901100703,RV,1108,261,2019,3,03/06/2019,03/06/2019,"31,32,811.94 ",INR,3132811.94,INR,0,"4,77,886.56 ",2654925.38,0,0,318999,Tata Steel Limited,,,,102626,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100039983,29/06/2019,03/06/2019,0.69349537037037,0,0,,,1,
1000,Tata BlueScope Steel Ltd,102644,CI1901100709,RV,1108,262,2019,3,03/06/2019,03/06/2019,"6,12,508.50 ",INR,612508.5,INR,0,93433.5,519075,0,0,312948,"Tata Steel Limited, �Wire Division",,,,58871,,2100560008/807,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100039106,28/06/2019,03/06/2019,0.834583333333333,0,0,,,1,
1000,Tata BlueScope Steel Ltd,102648,CI1901100711,RV,1108,263,2019,3,04/06/2019,04/06/2019,"23,42,452.06 ",INR,2342452.06,INR,0,"3,57,323.20 ",1985128.86,0,0,318999,Tata Steel Limited,,,,102648,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100039983,29/06/2019,04/06/2019,0.622615740740741,0,0,,,1,
1000,Tata BlueScope Steel Ltd,102684,CN1901100002,RV,1108,264,2019,3,05/06/2019,05/06/2019,"(1,081.10)",INR,-1081.1,INR,0,(164.92),(916.18),0,0,306263,Tata Steel limited ( CRC ),,,,60002384,,,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,11,H,,,100039079,28/06/2019,05/06/2019,0.620266203703704,0,0,,,1,
1000,Tata BlueScope Steel Ltd,102712,CI1901100737,RV,1108,265,2019,3,06/06/2019,06/06/2019,73056.13,INR,73056.13,INR,0,11144.16,61911.97,0,0,306263,Tata Steel limited ( CRC ),,,,58335,,2300051433/814,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100048479,30/06/2019,06/06/2019,0.475428240740741,0,0,,,1,
1000,Tata BlueScope Steel Ltd,102711,CI1901100736,RV,1108,266,2019,3,06/06/2019,06/06/2019,"9,41,711.43 ",INR,941711.43,INR,0,"1,43,650.86 ",798060.57,0,0,306263,Tata Steel limited ( CRC ),,,,58912,,2300051572/814,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100048479,30/06/2019,06/06/2019,0.474733796296296,0,0,,,1,
1000,Tata BlueScope Steel Ltd,102765,CI1901100750,RV,1101,268,2019,3,07/06/2019,07/06/2019,"11,27,613.23 ",INR,1127613.23,INR,0,"1,72,008.78 ",955604.45,0,0,318999,Tata Steel Limited,,,,102765,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100039983,29/06/2019,07/06/2019,0.625324074074074,0,0,,,1,
1000,Tata BlueScope Steel Ltd,102754,CI1901100744,RV,1101,269,2019,3,07/06/2019,07/06/2019,"14,31,759.34 ",INR,1431759.34,INR,0,"2,18,403.96 ",1213355.38,0,0,318999,Tata Steel Limited,,,,102754,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100039983,29/06/2019,07/06/2019,0.44369212962963,0,0,,,1,
1000,Tata BlueScope Steel Ltd,102810,CI1901100761,RV,1101,270,2019,3,08/06/2019,08/06/2019,"15,49,683.81 ",INR,"15,49,683.81 ",INR,0,"2,36,392.44 ","13,13,291.37 ",0,0,318999,Tata Steel Limited,,,,102810,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100039983,29/06/2019,08/06/2019,0.634143518518519,0,0,,,1,
1000,Tata BlueScope Steel Ltd,102990,CI1901100780,RV,1101,273,2019,3,11/06/2019,11/06/2019,63080.84,INR,63080.84,INR,0,9622.52,53458.32,0,0,318999,Tata Steel Limited,,,,102990,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100039983,29/06/2019,11/06/2019,0.694988425925926,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103104,CI1901100813,RV,1101,275,2019,3,13/06/2019,13/06/2019,"8,26,000.00 ",INR,826000,INR,0,"1,26,000.00 ",700000,0,0,309728,Tata Steel Ltd - Growth Shop,,,,59184,,2300049939,,110000,Customer - Domestic,501000,Revenue DS - Domestic Trading,,501000,Revenue DS - Domestic Trading,0,1,S,,,100039091,28/06/2019,13/06/2019,0.747650462962963,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103118,CI1901100819,RV,1101,276,2019,3,13/06/2019,13/06/2019,"8,26,000.00 ",INR,826000,INR,0,"1,26,000.00 ",700000,0,0,309728,Tata Steel Ltd - Growth Shop,,,,59184,,2300049939,,110000,Customer - Domestic,501000,Revenue DS - Domestic Trading,,501000,Revenue DS - Domestic Trading,0,1,S,,,100039091,28/06/2019,13/06/2019,0.789351851851852,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103113,CI1901100815,RV,1101,277,2019,3,13/06/2019,13/06/2019,"6,49,000.00 ",INR,649000,INR,0,99000,550000,0,0,309728,Tata Steel Ltd - Growth Shop,,,,59184,,2300049939,,110000,Customer - Domestic,501000,Revenue DS - Domestic Trading,,501000,Revenue DS - Domestic Trading,0,1,S,,,100039091,28/06/2019,13/06/2019,0.773923611111111,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103107,CI1901100814,RV,1101,278,2019,3,13/06/2019,13/06/2019,"6,49,000.00 ",INR,649000,INR,0,99000,550000,0,0,309728,Tata Steel Ltd - Growth Shop,,,,59184,,2300049939,,110000,Customer - Domestic,501000,Revenue DS - Domestic Trading,,501000,Revenue DS - Domestic Trading,0,1,S,,,100039091,28/06/2019,13/06/2019,0.762083333333333,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103116,CI1901100818,RV,1101,279,2019,3,13/06/2019,13/06/2019,"8,26,000.00 ",INR,826000,INR,0,"1,26,000.00 ",700000,0,0,309728,Tata Steel Ltd - Growth Shop,,,,59184,,2300049939,,110000,Customer - Domestic,501000,Revenue DS - Domestic Trading,,501000,Revenue DS - Domestic Trading,0,1,S,,,100039091,28/06/2019,13/06/2019,0.781527777777778,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103098,CI1901100811,RV,1101,280,2019,3,13/06/2019,13/06/2019,"4,77,900.00 ",INR,477900,INR,0,72900,405000,0,0,309728,Tata Steel Ltd - Growth Shop,,,,57072,,2300049939,,110000,Customer - Domestic,501000,Revenue DS - Domestic Trading,,501000,Revenue DS - Domestic Trading,0,1,S,,,100039091,28/06/2019,13/06/2019,0.737569444444445,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103151,CI1904101582,RV,1109,281,2019,3,14/06/2019,14/06/2019,"7,74,670.00 ",INR,774670,INR,0,"1,18,170.00 ",656500,0,0,305576,Tata Steel Ltd.,,,,58627,,4404276998/902,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100039078,28/06/2019,14/06/2019,0.631423611111111,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103167,CI1901100834,RV,1101,282,2019,3,14/06/2019,14/06/2019,"15,90,398.89 ",INR,1590398.89,INR,0,"2,42,603.20 ",1347795.69,0,0,318999,Tata Steel Limited,,,,103167,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100039983,29/06/2019,14/06/2019,0.7225,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103164,CI1901100833,RV,1101,283,2019,3,14/06/2019,14/06/2019,"36,58,000.00 ",INR,3658000,INR,0,"5,58,000.00 ",3100000,0,0,309728,Tata Steel Ltd - Growth Shop,,,,59184,,2300049939,,110000,Customer - Domestic,501000,Revenue DS - Domestic Trading,,501000,Revenue DS - Domestic Trading,0,1,S,,,100039091,28/06/2019,14/06/2019,0.699502314814815,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103179,SI1904100012,RV,1109,284,2019,3,14/06/2019,14/06/2019,"3,18,171.66 ",INR,318171.66,INR,0,48534.66,269637,0,0,304431,Tata Steel Limited (Tubes Division),,,,2247,,4700066177/554,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100039075,28/06/2019,14/06/2019,0.758298611111111,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103261,CI1901100871,RV,1101,285,2019,3,17/06/2019,17/06/2019,"8,26,000.00 ",INR,826000,INR,0,"1,26,000.00 ",700000,0,0,309728,Tata Steel Ltd - Growth Shop,,,,59184,,2300049939,,110000,Customer - Domestic,501000,Revenue DS - Domestic Trading,,501000,Revenue DS - Domestic Trading,0,1,S,,,100039091,28/06/2019,17/06/2019,0.61869212962963,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103252,CI1901100867,RV,1101,286,2019,3,17/06/2019,17/06/2019,79137.34,INR,79137.34,INR,0,12071.8,67065.54,0,0,318999,Tata Steel Limited,,,,103252,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100039983,29/06/2019,17/06/2019,0.507847222222222,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103386,CI1901100894,RV,1101,287,2019,3,19/06/2019,19/06/2019,"7,94,634.51 ",INR,794634.51,INR,0,"1,21,215.42 ",673419.09,0,0,318999,Tata Steel Limited,,,,103386,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100039983,29/06/2019,19/06/2019,0.632372685185185,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103579,CI1904101781,RV,1109,289,2019,3,21/06/2019,21/06/2019,"24,67,760.44 ",INR,2467760.44,INR,0,"3,76,438.04 ",2091322.4,0,0,306546,TATA STEEL LIMITED (Noamundi),,,,58913,,3700791747/109,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100039081,28/06/2019,21/06/2019,0.830532407407407,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103538,SI1901100014,RV,1101,290,2019,3,21/06/2019,21/06/2019,"19,71,071.16 ",INR,1971071.16,INR,0,"3,00,671.88 ",1670399.28,0,0,318999,Tata Steel Limited,,,,2388,,3000125388/806,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100050545,30/06/2019,21/06/2019,0.668333333333333,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103704,CI1901100975,RV,1101,291,2019,3,25/06/2019,25/06/2019,"1,57,168.41 ",INR,157168.41,INR,0,23974.84,133193.57,0,0,318999,Tata Steel Limited,,,,103704,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100039983,29/06/2019,25/06/2019,0.521585648148148,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103756,CI1901100990,RV,1108,292,2019,3,25/06/2019,25/06/2019,"8,76,749.39 ",INR,876749.39,INR,0,"1,33,741.38 ",743008.01,0,0,318999,Tata Steel Limited,,,,103756,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100039983,29/06/2019,25/06/2019,0.792997685185185,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103787,CI1901100997,RV,1101,293,2019,3,26/06/2019,26/06/2019,78324.67,INR,78324.67,INR,0,11947.84,66376.83,0,0,318999,Tata Steel Limited,,,,103787,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100039983,29/06/2019,26/06/2019,0.677083333333333,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103792,CI1901100998,RV,1101,294,2019,3,26/06/2019,26/06/2019,"18,42,833.89 ",INR,1842833.89,INR,0,"2,81,110.24 ",1561723.65,0,0,318999,Tata Steel Limited,,,,103792,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100039983,29/06/2019,26/06/2019,0.690578703703704,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103759,SI1904100014,RV,1109,295,2019,3,26/06/2019,26/06/2019,"4,08,079.40 ",INR,408079.4,INR,0,62249.4,345830,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100039103,28/06/2019,26/06/2019,0.501458333333333,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103798,SI1904100015,RV,1109,296,2019,3,26/06/2019,26/06/2019,"4,23,124.40 ",INR,423124.4,INR,0,64544.4,358580,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100039103,28/06/2019,26/06/2019,0.716226851851852,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103881,SI1904100016,RV,1109,297,2019,3,27/06/2019,27/06/2019,"4,54,064.00 ",INR,454064,INR,0,69264,384800,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100039103,28/06/2019,27/06/2019,0.713993055555556,0,0,,,1,
1000,Tata BlueScope Steel Ltd,103914,SI1904100017,RV,1109,326,2019,3,28/06/2019,28/06/2019,"4,32,824.00 ",INR,432824,INR,0,66024,366800,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100048554,30/06/2019,28/06/2019,0.498113425925926,0,0,,,1,
1000,Tata BlueScope Steel Ltd,104005,CI1901101041,RV,1101,363,2019,3,29/06/2019,29/06/2019,"6,52,491.73 ",INR,652491.73,INR,0,99532.66,552959.07,0,0,318999,Tata Steel Limited,,,,104005,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100039983,29/06/2019,29/06/2019,0.498842592592593,0,0,,,1,
1000,Tata BlueScope Steel Ltd,104164,CI1901101056,RV,1101,409,2019,4,02/07/2019,02/07/2019,"3,50,053.68 ",INR,350053.68,INR,0,53398.02,296655.66,0,0,318999,Tata Steel Limited,,,,104164,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100057912,31/07/2019,02/07/2019,0.77150462962963,0,0,,,1,
1000,Tata BlueScope Steel Ltd,104182,CI1901101063,RV,1101,410,2019,4,03/07/2019,03/07/2019,"2,87,552.85 ",INR,287552.85,INR,0,43863.98,243688.87,0,0,318999,Tata Steel Limited,,,,104182,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100057912,31/07/2019,03/07/2019,0.617766203703704,0,0,,,1,
1000,Tata BlueScope Steel Ltd,104207,CI1901101068,RV,1101,412,2019,4,04/07/2019,04/07/2019,"3,71,198.09 ",INR,371198.09,INR,0,56623.44,314574.65,0,0,318999,Tata Steel Limited,,,,104207,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100057912,31/07/2019,04/07/2019,0.531076388888889,0,0,,,1,
1000,Tata BlueScope Steel Ltd,104208,CI1901101069,RV,1101,413,2019,4,04/07/2019,04/07/2019,"6,20,375.19 ",INR,620375.19,INR,0,94633.48,525741.71,0,0,318999,Tata Steel Limited,,,,104208,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100057912,31/07/2019,04/07/2019,0.567418981481482,0,0,,,1,
1000,Tata BlueScope Steel Ltd,104213,CI1904102094,RV,1109,414,2019,4,04/07/2019,04/07/2019,"2,54,204.56 ",INR,254204.56,INR,0,38776.96,215427.6,0,0,307259,Tata Steel Limited,,,,59465,,4404614041/961,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100055942,25/07/2019,04/07/2019,0.674444444444444,0,0,,,1,
1000,Tata BlueScope Steel Ltd,104337,CI1901101103,RV,1101,418,2019,4,09/07/2019,09/07/2019,"2,80,295.71 ",INR,280295.71,INR,0,42757,237538.71,0,0,318999,Tata Steel Limited,,,,104337,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100057912,31/07/2019,09/07/2019,0.701064814814815,0,0,,,1,
1000,Tata BlueScope Steel Ltd,104424,CI1901101130,RV,1101,420,2019,4,11/07/2019,11/07/2019,"5,67,641.19 ",INR,567641.19,INR,0,86589.36,481051.83,0,0,318999,Tata Steel Limited,,,,104424,,,,110000,Customer - Domestic,501040,Project Revenue - Domestic,,501040,Project Revenue - Domestic,0,1,S,,,100057912,31/07/2019,11/07/2019,0.506122685185185,0,0,,,1,
1000,Tata BlueScope Steel Ltd,104880,CI1904102414,RV,1109,424,2019,4,22/07/2019,22/07/2019,"33,51,327.71 ",INR,3351327.71,INR,0,"5,11,219.48 ",2840108.23,0,0,311155,Tata steel (Engineering Services),,,,59854,,4404744126/133,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100057908,31/07/2019,22/07/2019,0.709560185185185,0,0,,,1,
1000,Tata BlueScope Steel Ltd,104848,SI1901100018,RV,1101,425,2019,4,22/07/2019,22/07/2019,"16,83,623.29 ",INR,1683623.29,INR,0,"2,56,823.90 ",1426799.39,0,0,318999,Tata Steel Limited,,,,2388,,3000125388/806,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100057912,31/07/2019,22/07/2019,0.449456018518519,0,0,,,1,
1000,Tata BlueScope Steel Ltd,104969,SI1901100021,RV,1108,426,2019,4,24/07/2019,24/07/2019,"2,10,068.32 ",INR,210068.32,INR,0,32044.32,178024,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2346,,4700070596/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100058209,31/07/2019,24/07/2019,0.681168981481482,0,0,,,1,
1000,Tata BlueScope Steel Ltd,105301,CN1901100024,RV,1108,447,2019,4,31/07/2019,31/07/2019,"(10,620.00)",INR,-10620,INR,0,"(1,620.00)","(9,000.00)",0,0,312948,"Tata Steel Limited, �Wire Division",,,,60002464,,,,110000,Customer - Domestic,901000,Freight DS - Domestic,,901000,Freight DS - Domestic,0,11,H,,,100058213,31/07/2019,31/07/2019,0.539664351851852,0,0,,,1,
1000,Tata BlueScope Steel Ltd,105297,CI1904102650,RV,1109,485,2019,4,31/07/2019,31/07/2019,"28,39,100.39 ",INR,2839100.39,INR,0,"4,33,083.11 ",2406017.28,0,0,318179,Tata Steel Limited,,,,60042,,3700794717,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100058249,31/07/2019,31/07/2019,0.506828703703704,0,0,,,1,
1000,Tata BlueScope Steel Ltd,105299,CI1904102651,RV,1109,486,2019,4,31/07/2019,31/07/2019,"7,75,455.45 ",INR,775455.45,INR,0,"1,18,289.81 ",657165.64,0,0,318179,Tata Steel Limited,,,,60043,,3700794717,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100058249,31/07/2019,31/07/2019,0.507638888888889,0,0,,,1,
1000,Tata BlueScope Steel Ltd,105309,SI1904100019,RV,1109,511,2019,4,31/07/2019,31/07/2019,"4,63,358.86 ",INR,463358.86,INR,0,70681.86,392677,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100058209,31/07/2019,31/07/2019,0.61224537037037,0,0,,,1,
1000,Tata BlueScope Steel Ltd,105315,SI1904100020,RV,1109,512,2019,4,31/07/2019,31/07/2019,"4,50,960.60 ",INR,450960.6,INR,0,68790.6,382170,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100058209,31/07/2019,31/07/2019,0.638912037037037,0,0,,,1,
1000,Tata BlueScope Steel Ltd,105345,SI1904100021,RV,1109,513,2019,4,31/07/2019,31/07/2019,"3,44,383.00 ",INR,344383,INR,0,52533,291850,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100058209,31/07/2019,31/07/2019,0.744155092592593,0,0,,,1,
1000,Tata BlueScope Steel Ltd,105355,SI1904100022,RV,1109,514,2019,4,31/07/2019,31/07/2019,"3,88,161.00 ",INR,388161,INR,0,59211,328950,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100058209,31/07/2019,31/07/2019,0.765636574074074,0,0,,,1,
1000,Tata BlueScope Steel Ltd,105363,SI1904100023,RV,1109,515,2019,4,31/07/2019,31/07/2019,"4,37,024.80 ",INR,437024.8,INR,0,66664.8,370360,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100058209,31/07/2019,31/07/2019,0.783900462962963,0,0,,,1,
1000,Tata BlueScope Steel Ltd,105369,SI1904100024,RV,1109,516,2019,4,31/07/2019,31/07/2019,"3,62,094.80 ",INR,362094.8,INR,0,55234.8,306860,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100058209,31/07/2019,31/07/2019,0.794490740740741,0,0,,,1,
1000,Tata BlueScope Steel Ltd,105511,CI1904102755,RV,1109,519,2019,5,06/08/2019,06/08/2019,"24,16,168.00 ",INR,2416168,INR,0,"3,68,568.00 ",2047600,0,0,305576,Tata Steel Ltd.,,,,60204,,4404806804/901,,110000,Customer - Domestic,501005,Revenue DS - Domestic Sales,,501005,Revenue DS - Domestic Sales,0,1,S,,,100081967,31/08/2019,06/08/2019,0.696909722222222,0,0,,,1,
1000,Tata BlueScope Steel Ltd,105502,CN1904100056,RV,1109,520,2019,5,06/08/2019,06/08/2019,"(98,330.49)",INR,-98330.49,INR,0,"(14,999.57)",-83330.92,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,60002468,,,,110000,Customer - Domestic,501000,Revenue DS - Domestic Trading,,501000,Revenue DS - Domestic Trading,0,11,H,,,100078768,29/08/2019,06/08/2019,0.54494212962963,0,0,,,1,
1000,Tata BlueScope Steel Ltd,105504,CN1904100056,RV,1109,521,2019,5,06/08/2019,06/08/2019,98330.49,INR,98330.49,INR,0,14999.57,83330.92,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,60002468,,,,110000,Customer - Domestic,501000,Revenue DS - Domestic Trading,,501000,Revenue DS - Domestic Trading,0,1,S,,,100078768,29/08/2019,06/08/2019,0.607210648148148,0,0,,,1,
1000,Tata BlueScope Steel Ltd,105620,SI1904100025,RV,1109,522,2019,5,09/08/2019,09/08/2019,"5,38,493.00 ",INR,538493,INR,0,82143,456350,0,0,312193,Tata Steel Limited ( Kalinganagar),,,,2316,,4700069343/172,,110000,Customer - Domestic,501020,Revenue DS - Sale of Services Domestic,,501020,Revenue DS - Sale of Services Domestic,0,1,S,,,100078765,29/08/2019,09/08/2019,0.612615740740741,0,0,,,1,
